Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
AI^B,Arlington Asset Investment Corp,21.0897,0.0,,,,,https://old.nasdaq.com/symbol/ai^b,
AI^C,Arlington Asset Investment Corp,21.005,0.0,,,,,https://old.nasdaq.com/symbol/ai^c,
AIC,Arlington Asset Investment Corp,23.36,0.0,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aic,
AIW,Arlington Asset Investment Corp,23.8668,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aiw,
ARLO,"Arlo Technologies, Inc.",3.37,252289058.14,,2018.0,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/arlo,
AHH,"Armada Hoffler Properties, Inc.",18.29,1277537514.98,,2013.0,Finance,Real Estate,https://old.nasdaq.com/symbol/ahh,
AHH^A,"Armada Hoffler Properties, Inc.",27.0,0.0,,,,,https://old.nasdaq.com/symbol/ahh^a,
ARR,"ARMOUR Residential REIT, Inc.",16.68,983848950.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/arr,
ARR^B,"ARMOUR Residential REIT, Inc.",25.045,0.0,,,,,https://old.nasdaq.com/symbol/arr^b,
AFI,"Armstrong Flooring, Inc.",6.3,135424629.9,,2016.0,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/afi,
AWI,Armstrong World Industries Inc,95.72,4659041682.28,,,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/awi,
ARW,"Arrow Electronics, Inc.",72.72,6045967560.96,,,Technology,Electronic Components,https://old.nasdaq.com/symbol/arw,
AJG,Arthur J. Gallagher & Co.,88.56,16478359200.0,,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/ajg,
APAM,Artisan Partners Asset Management Inc.,26.36,2051018168.28,,2013.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/apam,
ASA,ASA Gold and Precious Metals Limited,12.42,239580620.1,,,,,https://old.nasdaq.com/symbol/asa,
ABG,Asbury Automotive Group Inc,96.48,1866722922.72,,2002.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/abg,
ASX,"ASE Technology Holding Co., Ltd.",4.66,9904426751.56,,2018.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/asx,
ASGN,ASGN Incorporated,58.9,3115810000.0,,1992.0,Technology,Professional Services,https://old.nasdaq.com/symbol/asgn,
AHT,Ashford Hospitality Trust Inc,3.12,318647730.96,,2003.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aht,
AHT^D,Ashford Hospitality Trust Inc,24.5948,0.0,,,,,https://old.nasdaq.com/symbol/aht^d,
AHT^F,Ashford Hospitality Trust Inc,21.97,0.0,,,,,https://old.nasdaq.com/symbol/aht^f,
AHT^G,Ashford Hospitality Trust Inc,21.27,0.0,,,,,https://old.nasdaq.com/symbol/aht^g,
AHT^H,Ashford Hospitality Trust Inc,21.48,0.0,,,,,https://old.nasdaq.com/symbol/aht^h,
AHT^I,Ashford Hospitality Trust Inc,21.33,0.0,,,,,https://old.nasdaq.com/symbol/aht^i,
ASH,Ashland Global Holdings Inc.,75.55,4572468151.05,,,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/ash,
ASPN,"Aspen Aerogels, Inc.",5.88,142885552.32,,2014.0,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/aspn,
AHL^C,Aspen Insurance Holdings Limited,28.16,0.0,,,,,https://old.nasdaq.com/symbol/ahl^c,
AHL^D,Aspen Insurance Holdings Limited,25.97,0.0,,,,,https://old.nasdaq.com/symbol/ahl^d,
AHL^E,Aspen Insurance Holdings Limited,25.69,0.0,,,,,https://old.nasdaq.com/symbol/ahl^e,
AMK,"AssetMark Financial Holdings, Inc.",24.31,1760044000.0,,2019.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/amk,
ASB,Associated Banc-Corp,19.52,3165490138.56,,,Finance,Major Banks,https://old.nasdaq.com/symbol/asb,
ASB^C,Associated Banc-Corp,25.9144,0.0,,,,,https://old.nasdaq.com/symbol/asb^c,
ASB^D,Associated Banc-Corp,25.59,0.0,,,,,https://old.nasdaq.com/symbol/asb^d,
ASB^E,Associated Banc-Corp,26.2,0.0,,,,,https://old.nasdaq.com/symbol/asb^e,
AC,"Associated Capital Group, Inc.",39.6,891608850.0,,2015.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ac,
AIZ,"Assurant, Inc.",125.36,7663369624.0,,2004.0,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/aiz,
AIZP,"Assurant, Inc.",124.63,358311250.0,,,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/aizp,
AGO,Assured Guaranty Ltd.,44.14,4356997780.56,,2004.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ago,
AGO^B,Assured Guaranty Ltd.,27.07,0.0,,,,,https://old.nasdaq.com/symbol/ago^b,
AGO^E,Assured Guaranty Ltd.,25.98,0.0,,,,,https://old.nasdaq.com/symbol/ago^e,
AGO^F,Assured Guaranty Ltd.,25.43,0.0,,,,,https://old.nasdaq.com/symbol/ago^f,
AZN,Astrazeneca PLC,43.44,113977388773.44,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/azn,
HOME,At Home Group Inc.,9.68,620275978.96,,2016.0,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/home,
T,AT&T Inc.,37.66,275181620000.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/t,
TBB,AT&T Inc.,27.16,0.0,,2017.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbb,
TBC,AT&T Inc.,27.75,0.0,,2018.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbc,
ATTO,Atento S.A.,2.75,207367481.75,,2014.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/atto,
ATH,Athene Holding Ltd.,39.43,7356838872.19,,2016.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/ath,
ATH^A,Athene Holding Ltd.,27.98,0.0,,,,,https://old.nasdaq.com/symbol/ath^a,
ATH^B,Athene Holding Ltd.,25.97,0.0,,,,,https://old.nasdaq.com/symbol/ath^b,
ATKR,Atkore International Group Inc.,30.08,1408334741.12,,2016.0,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/atkr,
AT,Atlantic Power Corporation,2.33,254854493.63,,,Energy,Electric Utilities: Central,https://old.nasdaq.com/symbol/at,
ATO,Atmos Energy Corporation,112.69,13320035643.41,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ato,
ACB,Aurora Cannabis Inc.,4.11,4193754776.01,,2018.0,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/acb,
ATHM,Autohome Inc.,80.88,9548397183.6,,2013.0,Technology,EDP Services,https://old.nasdaq.com/symbol/athm,
ALV,"Autoliv, Inc.",76.5,6673369405.5,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/alv,
AN,"AutoNation, Inc.",47.63,4242643488.38,,,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/an,
AZO,"AutoZone, Inc.",1060.81,25499750780.0,,,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/azo,
AVLR,"Avalara, Inc.",70.58,5328312243.98,,2018.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/avlr,
AVB,"AvalonBay Communities, Inc.",219.2,30612801905.6,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/avb,
AGR,"Avangrid, Inc.",50.98,15753088766.56,,2015.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/agr,
AVNS,"Avanos Medical, Inc.",36.22,1728071593.5,,2014.0,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/avns,
AVTR,"Avantor, Inc.",14.55,8278229585.85,,2019.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/avtr,
AVTR^A,"Avantor, Inc.",53.46,0.0,,,,,https://old.nasdaq.com/symbol/avtr^a,
AVYA,Avaya Holdings Corp.,14.09,1564219638.82,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/avya,
AVY,Avery Dennison Corporation,111.17,9359726138.21,,,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/avy,
AVH,Avianca Holdings S.A.,3.78,471076493.58,,2013.0,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/avh,
AVA,Avista Corporation,48.47,3204421351.39,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ava,
AVP,"Avon Products, Inc.",4.39,1946230706.65,,,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/avp,
AVX,AVX Corporation,15.12,2556681896.16,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/avx,
EQH,"AXA Equitable Holdings, Inc.",20.96,10294473063.04,,2018.0,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/eqh,
AXTA,Axalta Coating Systems Ltd.,29.84,6960576185.68,,2014.0,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/axta,
AXS,Axis Capital Holdings Limited,64.99,5455704676.67,,2003.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/axs,
AXS^D,Axis Capital Holdings Limited,25.34,0.0,,,,,https://old.nasdaq.com/symbol/axs^d,
AXS^E,Axis Capital Holdings Limited,25.65,0.0,,,,,https://old.nasdaq.com/symbol/axs^e,
AX,"Axos Financial, Inc.",26.61,1630242171.48,,2018.0,Finance,Savings Institutions,https://old.nasdaq.com/symbol/ax,
AXO,"Axos Financial, Inc.",25.9,0.0,,2018.0,Finance,Savings Institutions,https://old.nasdaq.com/symbol/axo,
AZUL,Azul S.A.,36.97,4205369405.11,,2017.0,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/azul,
AZRE,Azure Power Global Limited,12.19,500850566.57,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/azre,
AZZ,AZZ Inc.,43.01,1124796057.66,,,Consumer Durables,Building Products,https://old.nasdaq.com/symbol/azz,
BGS,"B&G Foods, Inc.",17.21,1104803195.41,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/bgs,
BRPM,B. Riley Principal Merger Corp.,9.92,182838000.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/brpm,
BRPM.U,B. Riley Principal Merger Corp.,,0.0,,2019.0,,,https://old.nasdaq.com/symbol/brpm.u,
BRPM.WS,B. Riley Principal Merger Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/brpm.ws,
BW,Babcock,4.36,201759248.52,,2015.0,Capital Goods,Building Products,https://old.nasdaq.com/symbol/bw,
BGH,Babson Global Short Duration High Yield Fund,17.08,342588060.92,,2012.0,,,https://old.nasdaq.com/symbol/bgh,
BMI,"Badger Meter, Inc.",53.22,1549446122.04,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bmi,
BCSF,"Bain Capital Specialty Finance, Inc.",18.7,965851484.4,,2018.0,,,https://old.nasdaq.com/symbol/bcsf,
BHGE,"Baker Hughes, a GE company",21.9,22481839791.3,,2017.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/bhge,
BBN,BalckRock Taxable Municipal Bond Trust,24.59,1404639496.33,,2010.0,,,https://old.nasdaq.com/symbol/bbn,
BLL,Ball Corporation,72.45,24053610901.95,,,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/bll,
BANC,"Banc of California, Inc.",13.91,707742079.72,,,Finance,Major Banks,https://old.nasdaq.com/symbol/banc,
BANC^D,"Banc of California, Inc.",26.02,0.0,,,,,https://old.nasdaq.com/symbol/banc^d,
BANC^E,"Banc of California, Inc.",26.63,0.0,,,,,https://old.nasdaq.com/symbol/banc^e,
BBVA,Banco Bilbao Viscaya Argentaria S.A.,5.04,33606148363.2,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bbva,
BBD,Banco Bradesco Sa,7.86,63133855732.62,,,Finance,Major Banks,https://old.nasdaq.com/symbol/bbd,
BBDO,Banco Bradesco Sa,7.29,58555446347.43,,,Finance,Major Banks,https://old.nasdaq.com/symbol/bbdo,
BCH,Banco De Chile,28.29,14288866107.45,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bch,
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",19.33,765506660.0,,1992.0,Finance,Commercial Banks,https://old.nasdaq.com/symbol/blx,
BSBR,Banco Santander Brasil SA,10.57,78924539779.89,,2009.0,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsbr,
BSAC,Banco Santander Chile,28.4,13379674974.4,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsac,
BSMX,"Banco Santander Mexico, S.A., Institucion de Ban",6.6,8958832548.6,,2012.0,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsmx,
SAN,"Banco Santander, S.A.",3.86,64145922286.52,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/san,
SAN^B,"Banco Santander, S.A.",22.921999999999997,0.0,,,,,https://old.nasdaq.com/symbol/san^b,
CIB,BanColombia S.A.,50.01,12025242067.5,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/cib,
BXS,BancorpSouth Bank,29.0,2919615339.0,,,,,https://old.nasdaq.com/symbol/bxs,
BAC,Bank of America Corporation,28.31,263517988174.16,,,Finance,Major Banks,https://old.nasdaq.com/symbol/bac,
BAC^A,Bank of America Corporation,26.05,0.0,,,,,https://old.nasdaq.com/symbol/bac^a,
BAC^B,Bank of America Corporation,27.26,0.0,,,,,https://old.nasdaq.com/symbol/bac^b,
BAC^C,Bank of America Corporation,25.94,0.0,,,,,https://old.nasdaq.com/symbol/bac^c,
BAC^E,Bank of America Corporation,23.921,0.0,,,,,https://old.nasdaq.com/symbol/bac^e,
BAC^K,Bank of America Corporation,27.23,0.0,,,,,https://old.nasdaq.com/symbol/bac^k,
BAC^L,Bank of America Corporation,1489.98,0.0,,,,,https://old.nasdaq.com/symbol/bac^l,
BAC^M,Bank of America Corporation,26.34,0.0,,,,,https://old.nasdaq.com/symbol/bac^m,
BAC^N,Bank of America Corporation,25.68,0.0,,,,,https://old.nasdaq.com/symbol/bac^n,
BAC^Y,Bank of America Corporation,25.34,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/bac^y,
BML^G,Bank of America Corporation,21.25,0.0,,,,,https://old.nasdaq.com/symbol/bml^g,
BML^H,Bank of America Corporation,20.18,0.0,,,,,https://old.nasdaq.com/symbol/bml^h,
BML^J,Bank of America Corporation,22.64,0.0,,,,,https://old.nasdaq.com/symbol/bml^j,
BML^L,Bank of America Corporation,22.45,0.0,,,,,https://old.nasdaq.com/symbol/bml^l,
BOH,Bank of Hawaii Corporation,83.95,3410591484.9,,,Finance,Major Banks,https://old.nasdaq.com/symbol/boh,
BMO,Bank Of Montreal,72.15,46107690472.35,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bmo,
NTB,Bank of N.T. Butterfield & Son Limited (The),28.15,1537186543.3,,2016.0,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ntb,
BK,Bank Of New York Mellon Corporation (The),42.24,39818044020.48,,,Finance,Major Banks,https://old.nasdaq.com/symbol/bk,
BK^C,Bank Of New York Mellon Corporation (The),25.81,0.0,,,,,https://old.nasdaq.com/symbol/bk^c,
BNS,Bank of Nova Scotia (The),55.78,67966793928.74,,,Finance,Major Banks,https://old.nasdaq.com/symbol/bns,
BKU,"BankUnited, Inc.",33.04,3141044671.52,,2011.0,Finance,Savings Institutions,https://old.nasdaq.com/symbol/bku,
BCS,Barclays PLC,7.06,30479173745.2,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bcs,
BBDC,"Barings BDC, Inc.",10.15,510689891.25,,,,,https://old.nasdaq.com/symbol/bbdc,
MCI,Barings Corporate Investors,16.81,338836026.53,,,,,https://old.nasdaq.com/symbol/mci,
MPV,Barings Participation Investors,17.0428,179942824.812,,1988.0,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/mpv,
BNED,"Barnes & Noble Education, Inc",3.16,150439365.04,,2015.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/bned,
B,"Barnes Group, Inc.",49.0,2480367456.0,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/b,
GOLD,Barrick Gold Corporation,17.62,31324515791.74,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/gold,
BAS,"Basic Energy Services, Inc.",1.19,30721863.48,,2005.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/bas,
BHC,Bausch Health Companies Inc.,19.29,6746817410.37,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bhc,
BAX,Baxter International Inc.,85.79,43800588001.51,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bax,
BTE,Baytex Energy Corp,1.28,714204588.8,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/bte,
BBT,BB&T Corporation,51.6,39534062038.8,,,Finance,Major Banks,https://old.nasdaq.com/symbol/bbt,
BBT^F,BB&T Corporation,25.42,0.0,,,,,https://old.nasdaq.com/symbol/bbt^f,
BBT^G,BB&T Corporation,25.37,0.0,,,,,https://old.nasdaq.com/symbol/bbt^g,
BBT^H,BB&T Corporation,27.1,0.0,,,,,https://old.nasdaq.com/symbol/bbt^h,
BBAR,BBVA Banco Frances S.A.,4.55,929200449.45,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bbar,
BBX,BBX Capital Corporation,4.45,433266159.9,,2017.0,Finance,Real Estate,https://old.nasdaq.com/symbol/bbx,
BCE,"BCE, Inc.",48.49,43817487937.73,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/bce,
BZH,"Beazer Homes USA, Inc.",15.66,484752371.58,,1994.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/bzh,
BDX,"Becton, Dickinson and Company",249.58,67375154510.78,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bdx,
BDXA,"Becton, Dickinson and Company",61.42,0.0,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bdxa,
BDC,Belden Inc,52.16,2370801982.72,,,Basic Industries,Telecommunications Equipment,https://old.nasdaq.com/symbol/bdc,
BHE,"Benchmark Electronics, Inc.",29.08,1094206624.04,,,Technology,Electrical Products,https://old.nasdaq.com/symbol/bhe,
BRK.A,Berkshire Hathaway Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/brk.a,
BRK.B,Berkshire Hathaway Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/brk.b,
BHLB,"Berkshire Hills Bancorp, Inc.",28.79,1465584517.33,,,Finance,Banks,https://old.nasdaq.com/symbol/bhlb,
BERY,"Berry Global Group, Inc.",38.36,5067356000.0,,2012.0,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/bery,
BBY,"Best Buy Co., Inc.",66.82,17611965099.56,,,Consumer Services,Consumer Electronics/Video Chains,https://old.nasdaq.com/symbol/bby,
BEST,BEST Inc.,4.79,1861873000.0,,2017.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/best,
BHP,BHP Group Limited,47.8,120884364241.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/bhp,
BBL,BHP Group Plc,41.28,104371013619.84,,,Energy,Coal Mining,https://old.nasdaq.com/symbol/bbl,
BIG,"Big Lots, Inc.",21.15,825180934.05,,,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/big,
BH,Biglari Holdings Inc.,99.58,226594688.32,,2018.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/bh,
BH.A,Biglari Holdings Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/bh.a,
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,41.9,2185265002.4,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bhvn,
BIO,"Bio-Rad Laboratories, Inc.",338.52,10088735191.08,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/bio,
BIO.B,"Bio-Rad Laboratories, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/bio.b,
BITA,Bitauto Holdings Limited,15.16,1063725307.32,,2010.0,Technology,EDP Services,https://old.nasdaq.com/symbol/bita,
BJ,"BJ&#39;s Wholesale Club Holdings, Inc.",24.17,3305798334.3,,2018.0,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/bj,
BKH,Black Hills Corporation,76.62,4678664682.6,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/bkh,
BKI,"Black Knight, Inc.",61.39,9182226921.7,,2017.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bki,
BSM,"Black Stone Minerals, L.P.",13.37,2753706511.78,,2015.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/bsm,
BB,BlackBerry Limited,5.1,2796513090.0,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bb,
BGIO,BlackRock 2022 Global Income Opportunity Trust,9.47,209560484.13,,2017.0,,,https://old.nasdaq.com/symbol/bgio,
BFZ,BlackRock California Municipal Income Trust,13.72,437707582.2,,2001.0,,,https://old.nasdaq.com/symbol/bfz,
CII,Blackrock Capital and Income Strategies Fund Inc,15.87,700206618.0,,2004.0,,,https://old.nasdaq.com/symbol/cii,
BHK,Blackrock Core Bond Trust,14.53,783677380.78,,2001.0,,,https://old.nasdaq.com/symbol/bhk,
HYT,"Blackrock Corporate High Yield Fund, Inc.",10.61,1293402034.16,,2003.0,,,https://old.nasdaq.com/symbol/hyt,
BTZ,BlackRock Credit Allocation Income Trust,13.55,1407378256.7,,2006.0,,,https://old.nasdaq.com/symbol/btz,
DSU,"Blackrock Debt Strategies Fund, Inc.",10.67,533361257.99,,1998.0,,,https://old.nasdaq.com/symbol/dsu,
BGR,BlackRock Energy and Resources Trust,11.05,329569852.3,,2004.0,,,https://old.nasdaq.com/symbol/bgr,
BDJ,Blackrock Enhanced Equity Dividend Trust,8.94,1676629100.7,,2005.0,,,https://old.nasdaq.com/symbol/bdj,
